event,date,person,quote,Positive?,Negative?,Team?,Individual?
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Before Game 1, probably Dermot Kennedy honestly. He be having me grooving. Morgan Wallen, Luke Combs, Lauryn Hill, Kirk Franklin. You never know. But it's going to be something. Spice Girls. Laughter.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"No, I'm not going to lie. I'm going to say nobody cares. You don't, either. I'm still expected to do my job at a high level if I take the floor, which I will.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"We're going to be okay. We're going to get the job done, bum ankle or not, and I'm not taking a follow-up, so don't do that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Honestly, I haven't seen paid attention to it just yet. I haven't lied to you. I've got a lot of time between after this media session and the game to really lock in on what I'm going to do to help this team win on both sides of the ball. But I'm going to play the right way.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"If I'm not open, I'm going to pass the ball. I'm going to try to collapse the defense and create help, kick it to my open shooters, play basketball the right way, and know that this teams way of playing basketball is going to win it for us.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Yeah, my time at Miami was great. Coach L was one of the greatest coaches I've had. His practices were set up for me to get to the league. It was just like the league PD, then we'd get into our shell drill, stuff like that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"I loved my time in Miami with him, as I said. I can't wait to see him when we get down there. He actually texted me.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Yeah, he's extremely important. He was one of the reasons why I came. He told me exactly the role I was going to play. When I didn't see it, he saw it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Without Jeff, I don't know if I would have been here or not. On and off the court, as I said, Jeff, when he was in Brooklyn, he was huge for me, just my mental and for the team. Him and D.J. have been great vets, just the way they carry themselves. They know how to be serious, when to make people laugh.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"They've been great. They've been amazing. Actually I think, what, second series, I forget who we were playing, the Suns or something. I was a little tired coming out. Then I ran out, I heard the roar. I was good, I was ready to go.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,I know it's going to be crazy in here Game 1 and Game 2. I can't wait for us to start tomorrow.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"I definitely enjoyed it. I was talking smack in the locker room. You heard it all year -- Kansas is better than Miami, all these guys, whenever they went. I was screaming at the TV. I watched every game. Super excited for those guys.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"I worked out there all last summer, so I was around them a little bit. I was just super proud of them.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Yeah, it's great. I was talking to my people yesterday. I was like the last time I won something was in high school. So just to have the chance to be here at the highest level is just amazing.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,I think we're ready. We've been there before. We've had a long break during All-Star. I think we'll be fine. There's no worries there.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"There was no advice. He just said, See you in Miami. I texted him back, I'll see you there.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"He's been texting me throughout the year saying congratulations, good luck, you've finally shown what you can do.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Coming into league, people were asking what position I would play. He said point guard. Not a lot of people believed that. As I said, I love Coach L.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Yeah, it would be great. I try to bring my winning ways everywhere I go, play extremely hard. Now to be the first time in Denver Nuggets history to reach the Finals, to be able to win, that would be insane. Hopefully we can do that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"Yeah, I mean, I played them a lot coming from the Eastern Conference. They play extremely hard. They pack the paint a lot, so we're going to have some open threes that we need to knock down. We've done that this year against them.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,Bam is an extremely good defender. They might switch him three to five. They're not going to switch with Duncan. We know what we need to do.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"From Dorchester, by the way smiling.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"But, yeah, there's not many people from Dorchester, Massachusetts, who make it on this level and be able to play at a good level.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BRUCE BROWN,"It is crazy to take it all in. I haven't thought too much about it. I'm sure I'll think about it a lot after the series. But now, yeah, it's crazy.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Yeah, it's been great. Obviously to your point with Remy, he's a great dude, and winning with him was fun. Just these however last many months it's been, it's been a good experience. Got to learn a lot, got to win a lot. Obviously, this is the biggest goal, though, and we're close to getting there, but we've got a long ways to go.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"I think it's a big deal for opposing teams especially. It's a big deal when you get here and getting used to it, but we've been here resting and waiting for enough days to get used to it, so I think it's a big deal for opposing teams to come in here and try to play at the pace we play for that long, especially in the Playoffs when guys are playing 45 minutes. It's hard for teams to keep up with our pace for that long.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Well, in my time on the court, I try to be as high energy as possible, and especially in the Playoffs. It's not as long. Just try to have energy, and I don't think that stuff at this point of the year affects you as much.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Yeah, it's been smooth. I think the Nuggets have really let me be me, and that's a big part of it. But the transition is different. There's a lot of things that are different. Preparation is different. Then just stepping into a higher level of basketball is different.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"I think KU obviously helps you as much as you could possibly be helped, and then being there for a couple extra years also helps, playing at a National Championship level also helps.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"There's a lot of things that help you, but there's not much that can prepare you for this moment and these moments, but if there was a player that was prepared, I think it would be me.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Yeah, I've talked to him a little bit. He hasn't been able to get out here for a game yet, but my brother just committed there, to play his last year, so I've talked to him a little bit about that, too. He's a great guy, and I love him to death. He's done a lot for me, and I talk to him as much as I can.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Man, he's great. Like his dedication to his craft, how he's bounced back from injury, no excuses, no complaints, comes in here every day, come back at night, he's in here again. Just his dedication to his craft and just the way you've seen him overcome injuries and things like that, and he's not playing at a normal level. He's playing at the highest level, and probably better than he's ever been in his career.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Just to see a guy work that hard and then to be through what he's been through, it's great to see his success.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Me and him are pretty close. We talk a lot in the locker room. Just to see his success is great for me, and we all really enjoy it when he's playing well, and the Nuggets are at their best when Jamal is playing his best, so I really enjoy watching him play.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"Well, I think he said a couple quotes in the last couple weeks, just like how much his family means to him. So, off the court, he's a big family man. Obviously, his daughter is a big part of his life, his wife. Just the way he treats people off the court, the way he treats his family I think is something that everybody can take away from him. Just a great guy, a genuine guy, and a guy that's obviously great at basketball.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,CHRISTIAN BRAUN,"You can take a lot of things from him, but obviously those are things off the court you can definitely take from him is how caring, how genuine he is to the people around him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,"Tough shots, difficult shots. Trying to get him in an uncomfortable zone and force him to take tough shots.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,"Make him take tough shots, force him into tough shots, and live with the result. That's the biggest thing for me.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,"I feel like this is one of those series where he becomes very dangerous when you let his teammates get involved, and he can make those incredible passes and end up with 12 assists.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,"Man, we've definitely had moments in this run where people thought we couldn't do it. People thought we weren't going to make this, weren't going to do that. You know, when you've got the trust in your 15, the coaching staff and whoever is getting on that plane with you, when everybody believes and has a trust, I feel like you can do anything.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,"If it ends in a win, it doesn't matter. You can talk about stats, you can talk about this guy did that, did this and that. But you know at the end of the day, they're going to remember the people who won.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,My mom. I know I talk about her a lot. I hope she doesn't call me during media.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,BAM ADEBAYO,"But it's been my mom because she's been a leader in my life, since I've been born. Seeing my mom go through every adversity, all the adversity she's been through, my mom walked to work, my mom was a single parent, we lived in a single wide trailer. I lived off of 12,000 a year from my mom. Having that type of person lead, I feel like it was just bound for me to be able to get in that mold.",,,,
